1893,649
1899,653
1904,657
1910,661
1916,665
1922,669
1927,673
1934,677
1940,681
1945,685
1951,688
1957,692
1962,696
1968,699
1974,703
1980,707
1986,710
1992,713
1997,717
2003,720
2009,724
2014,727
2021,731
2027,734
2032,737
2038,740
2044,743
2049,746
2055,749
2062,752
2067,755
2073,758
2079,761
2084,764
2090,767
2096,770
2101,773
2108,775
2114,778
2119,781
2125,783
2131,786
2136,788
2142,791
2149,793
2154,796
2160,798
2166,801
2171,803
2177,805
2183,808
2189,810
2195,812
2201,814
2206,817
2212,819
2218,821
2223,823
2229,825
2235,827
2241,829
2247,831
2252,833
2258,835
2264,837
2269,839
2276,840
2282,842
2287,844
2293,846
2299,847
2304,849
2310,851
2315,853
2322,854
2328,856
2333,857
2339,859
2345,861
2350,862
2356,864
2363,865
2368,866
2374,868
2380,869
2385,871
2391,872
2397,874
2403,875
2409,876
2414,878
2420,879
2426,880
2431,882
2437,883
2443,884
2449,885
2455,886
2461,887
2466,889
2472,890
2477,891
2483,892
2490,893
2495,894
2501,895
2507,896
2512,897
2518,898
2524,899
2529,900
2536,901
2541,902
2547,903
2553,904
2558,905
2564,906
2570,907
2576,908
2582,908
2587,909
2593,910
2599,911
2604,912
2610,913
2617,913
2622,914
2628,915
2633,916
2639,917
2645,917
2650,918
2656,919
2663,920
2668,920
2674,921
2680,922
2685,922
2691,923
2696,924
2703,924
2709,925
2714,926
2720,926
2726,927
2731,927
2737,928
2744,929
2749,929
2755,930
2760,930
2766,931
2772,931
2777,932
2783,932
2790,933
2795,933
2801,934
2806,934
2812,935
2818,935
2823,936
2830,936
2836,937
2841,937
2847,937
2853,938
2858,938
2864,939
2869,939
2876,939
2882,940
2887,940
2893,941
2899,941
2904,941
2910,942
2916,942
2922,942
2928,943
2933,943
2939,944
2945,944
2950,944
2957,944
2963,945
2968,945
2974,945
2979,946
2985,946
2991,946
2996,946
3003,947
3008,947
3014,947
3020,947
3025,948
3031,948
3037,948
3043,948
3049,949
3055,949
3060,949
3066,950
3071,950
3077,950
3083,950
3089,950
3095,951
3100,951
3106,951
3112,951
3117,951
3123,951
3129,952
3135,952
3141,952
3146,952
3152,952
3157,952
3163,952
3169,953
3175,953
3181,953
3186,953
3192,953
3197,953
3203,954
3209,954
3215,954
3221,954
3226,954
3232,954
3238,954
3243,954
3249,954
3254,954
3261,954
3266,954
3272,955
3278,955
3283,955
3289,955
3294,955
3301,955
3306,955
3312,955
3318,955
3323,955
3329,955
3334,955
3341,955
3346,955
3352,955
3358,955
3363,955
3369,955
3374,956
3380,956
3386,956
3392,956
3397,956
3403,956
3409,956
3414,956
3420,956
3425,956
3432,956
3437,956
3443,956
3449,956
3454,956
3460,956
3465,956
3472,956
3477,956
3483,956
3488,956
3494,956
3499,956
3505,956
3512,956
3517,956
3523,956
3528,956
3534,956
3539,956
3545,956
3550,956
3557,956
3563,956
3568,956
3574,956
3579,956
3585,956
3590,956
3597,956
3602,956
3608,956
3614,956
3619,956
3625,956
3630,956
3636,956
3642,956
3648,956
3653,956
3659,956
3665,956
3670,956
3676,956
3681,956
3688,956
3693,956
3699,956
3704,956
3710,957
3716,957
3721,957
3728,957
3733,957
3739,957
3744,957
3750,957
3755,957
3761,957
3768,957
3773,957
3779,957
3784,957
3790,957
3795,957
3801,957
3806,957
3813,957
3819,957
3824,957
3830,957
3835,957
3841,957
3846,957
3853,957
3858,957
3864,957
3870,957
3875,957
3881,957
3886,957
3892,957
3898,957
3904,957
3909,957
3915,957
3921,957
3926,957
3932,957
3937,957
3944,957
3949,957
3955,957
3960,957
3966,957
3972,957
3977,957
3984,957
3989,957
3995,957
4000,957
4006,957
4011,957
4017,957
4024,957
4029,957
4035,957
4040,957
4046,957
4051,957
4057,957
4062,957
4069,957
4074,957
4080,957
4086,957
4091,957
4097,957
4102,957
4109,957
4114,957
4120,957
4125,957
4131,957
4137,957
4142,957
4148,957
4154,957
4160,957
4165,958
4171,958
4176,958
4182,958
4187,958
4193,958
4200,958
4205,958
4211,958
4216,958
4222,958
4227,958
4233,958
4239,958
4245,958
4251,958
4256,958
4262,958
4267,958
4273,958
4278,958
4285,958
4290,958
4296,958
4302,958
4307,958
4313,958
4318,958
4325,958
4330,958
4336,958
4341,958
4347,958
4352,958
4358,958
4365,958
4370,958
4376,958
4381,958
4387,958
4392,958
4398,958
4403,958
4410,958
4415,958
4421,958
4427,958
4432,958
4438,958
4443,958
4449,958
4455,958
4461,958
4466,958
4472,958
4478,958
4483,958
4489,958
4495,958
4501,958
4506,958
4512,958
4517,958
4523,958
4528,958
4534,958
4541,958
4546,958
4552,958
4557,958
4563,958
4568,958
4574,958
4580,958
4586,958
4592,958
4597,958
4603,958
4608,958
4614,958
4619,958
4626,958
4631,958
4637,958
4643,958
4648,958
4654,958
4659,958
4666,958
4671,958
4677,958
4682,958
4688,958
4694,958
4699,958
4705,958
4711,958
4717,958
4722,958
4728,958
4733,958
4739,958
4744,958
4751,958
4757,958
4762,958
4768,958
4773,958
4779,958
4784,958
4790,958
4796,958
4802,958
4808,958
4813,958
4819,958
4824,958
4830,958
4836,958
4842,958
4847,958
4853,958
4858,958
4864,958
4870,958
4875,958
4882,958
4887,958
4893,958
4898,958
4904,958
4909,958
4915,958
4921,958
4927,958
4933,958
4938,958
4944,958
4949,958
4955,958
4960,958
4967,958
4972,958
4978,958
4983,958
4989,958
4995,958
5000,958
5007,958
5012,958
5018,958
5023,958
5029,958
5034,958
5040,958
5046,958
5052,958
5058,958
5063,958
5069,958
5074,958
5080,958
5085,958
5092,958
5098,958
5103,958
5109,958
5114,958
5120,958
5125,958
5131,958
5137,958
5143,958
5148,958
5154,958
5160,958
5165,958
5171,958
5177,958
5183,958
5188,958
5194,958
5199,958
5205,958
5211,958
5216,958
5223,958
5228,958
5234,958
5239,958
5245,958
5250,958
5256,958
5262,958
5268,958
5274,958
5279,958
5285,958
5290,958
5296,958
5301,958
5308,958
5313,958
5319,958
5324,958
5330,958
5336,958
5341,958
5348,958
5353,958
5359,958
5364,958
5370,958
5375,958
5381,958
5386,958
5393,958
5399,958
5404,958
5410,958
5415,958
5421,958
5426,958
5433,958
5438,958
5444,958
5449,958
5455,958
5461,958
5466,958
5472,958
5478,958
5484,958
5489,959
5495,959
5500,959
5506,959
5512,959
5518,959
5524,959
5529,959
5535,959
5540,959
5546,959
5551,959
5557,959
5563,959
5569,959
5575,959
5580,959
5586,959
5591,959
5597,959
5603,959
5609,959
5614,959
5620,959
5625,959
5631,959
5637,959
5642,959
5649,959
5654,959
5660,959
5665,959
5671,959
5676,959
5682,959
5689,959
5694,959
5700,959
5705,959
5711,959
5716,959
5722,959
5727,959
5734,959
5739,959
5745,959
5751,959
5756,959
5762,959
5767,959
5774,959
5779,959
5785,959
5790,959
5796,959
5801,959
5807,959
5813,959
5819,959
5825,959
5830,959
5836,959
5841,959
5847,959
5852,959
5859,959
5865,959
5870,959
5876,959
5881,959
5887,959
5892,959
5898,959
5904,959
5910,959
5915,959
5921,959
5927,959
5932,959
5938,959
5944,959
5950,959
5955,959
5961,959
5966,959
5972,959
5977,959
5983,959
5990,959
5995,959
