1180,-25.45,20.27
1186,-26.8,21.4
1192,-28.15,22.3
1198,-29.28,23.42
1204,-30.63,24.55
1211,-31.98,25.68
1217,-33.56,27.03
1223,-34.91,28.15
1229,-36.49,29.28
1235,-38.06,30.41
1241,-39.64,31.76
1247,-41.22,32.88
1255,-42.57,34.23
1261,-44.37,35.59
1267,-45.72,36.94
1273,-47.3,38.29
1279,-48.87,39.41
1285,-50.45,40.77
1291,-52.25,42.12
1298,-53.83,43.47
1304,-55.41,44.82
1310,-56.98,46.17
1316,-58.56,47.52
1322,-60.14,48.87
1328,-61.94,50.23
1334,-63.51,51.58
1341,-65.32,53.15
1347,-67.12,54.73
1354,-68.92,56.08
1360,-70.72,57.43
1366,-72.52,59.01
1372,-74.32,60.36
1379,-76.13,61.71
1385,-77.7,63.06
1391,-79.5,64.64
1397,-81.53,65.99
1403,-83.33,67.34
1409,-85.14,68.92
1415,-86.94,70.5
1422,-88.96,72.07
1428,-90.54,73.65
1434,-92.57,75
1440,-94.37,76.58
1447,-96.17,77.93
1453,-97.97,79.5
1459,-99.77,80.86
1466,-101.8,82.21
1472,-103.83,83.78
1478,-105.86,85.14
1484,-107.66,86.71
1490,-109.91,88.06
1496,-111.71,89.64
1502,-113.51,91.22
1510,-115.54,92.79
1516,-117.34,94.37
1522,-119.37,95.95
1528,-121.4,97.3
1534,-123.42,98.87
1540,-125.23,100.23
1546,-127.25,101.8
1553,-129.28,103.38
1560,-131.08,104.95
1566,-132.88,106.53
1572,-134.91,108.11
1578,-136.71,109.68
1584,-138.96,111.26
1590,-140.99,112.61
1598,-142.79,114.19
1604,-144.82,115.77
1610,-146.85,117.12
1616,-148.87,118.69
1622,-150.9,120.27
1629,-152.7,121.62
1636,-154.73,123.2
1642,-156.76,124.77
1648,-158.56,126.35
1654,-160.81,127.93
1660,-162.84,129.5
1667,-164.86,131.08
1673,-166.67,132.43
1680,-168.69,134.01
1686,-170.72,135.36
1692,-172.97,136.94
1698,-174.77,138.29
1705,-176.8,139.86
1711,-178.83,141.44
1717,-180.86,143.02
1724,-182.88,144.59
1730,-184.91,146.17
1736,-186.94,147.75
1743,-188.74,149.1
1749,-190.77,150.68
1755,-192.79,152.25
1761,-194.82,153.6
1768,-196.85,155.18
1774,-198.87,156.53
1781,-200.9,158.11
1787,-202.93,159.68
1793,-205.18,161.04
1799,-207.21,162.61
1806,-209.23,163.96
1812,-211.49,165.54
1819,-213.51,166.89
1825,-215.54,168.47
1831,-217.79,169.82
1837,-219.82,171.17
1843,-221.85,172.3
1850,-223.87,173.65
1857,-225.9,174.77
1863,-227.93,176.13
1869,-229.95,177.48
1875,-231.98,178.83
1881,-233.78,180.18
1887,-235.81,181.31
1895,-237.84,182.66
1901,-239.86,183.78
1907,-241.89,184.91
1913,-243.92,186.04
1919,-245.95,187.39
1925,-248.2,188.29
1933,-250.23,189.41
1939,-252.25,190.32
1945,-254.28,191.44
1951,-256.53,192.57
1957,-258.33,193.47
1963,-260.36,194.59
1970,-262.39,195.95
1977,-264.41,197.07
1983,-266.44,198.42
1989,-268.47,199.55
1995,-270.5,200.68
2001,-272.52,201.58
2008,-274.55,202.48
2014,-276.8,203.38
2021,-278.83,204.5
2027,-280.86,205.63
2033,-283.11,206.53
2039,-285.14,207.66
2046,-287.16,208.78
2052,-289.19,209.68
2058,-291.22,210.59
2065,-293.24,211.71
2071,-295.27,212.61
2077,-297.3,213.74
2084,-299.32,214.86
2090,-301.35,215.99
2096,-303.38,216.89
2102,-305.41,218.02
2109,-307.66,218.92
2115,-309.68,220.05
2122,-311.49,221.17
2128,-313.74,222.52
2134,-315.77,223.65
2140,-317.79,224.77
2147,-319.82,225.9
2153,-321.85,227.03
2160,-323.87,228.15
2166,-325.9,229.5
2172,-327.93,230.63
2178,-329.73,231.76
2184,-331.76,233.11
2191,-333.56,234.46
2198,-335.59,235.59
2204,-337.61,236.94
2210,-339.41,238.29
2216,-341.44,239.64
2222,-343.47,240.77
2228,-345.27,242.12
2236,-347.07,243.47
2242,-349.1,244.82
2248,-350.9,246.17
2254,-352.93,247.52
2260,-354.95,248.87
2267,-356.98,250.23
2273,-358.78,251.58
2280,-360.59,253.15
2286,-362.61,254.5
2292,-364.41,256.08
2298,-366.44,257.43
2305,-368.24,259.01
2311,-370.27,260.36
2318,-372.07,261.71
2324,-374.1,263.06
2330,-375.9,264.41
2336,-377.93,265.99
2343,-379.95,267.34
2349,-381.76,268.92
2355,-383.78,270.27
2362,-385.81,271.85
2368,-387.61,273.42
2374,-389.64,274.77
2381,-391.67,276.35
2387,-393.69,277.7
2393,-395.72,279.28
2399,-397.75,280.63
2406,-399.77,281.98
2412,-401.8,283.33
2419,-403.83,284.68
2425,-405.86,286.26
2431,-407.66,287.61
2437,-409.68,289.19
2443,-411.71,290.54
2450,-413.74,292.12
2457,-415.77,293.69
2463,-417.57,295.27
2469,-419.59,296.62
2475,-421.62,297.97
2481,-423.65,299.55
2489,-425.68,300.9
2495,-427.7,302.25
2501,-429.73,303.6
2507,-431.76,305.18
2513,-433.78,306.76
2519,-435.81,308.33
2526,-437.84,309.68
2533,-439.86,311.26
2539,-441.89,312.61
2545,-443.92,314.19
2551,-445.95,315.54
2557,-447.97,317.12
2564,-450,318.47
2570,-452.03,319.82
2577,-454.05,321.4
2583,-456.08,322.75
2589,-458.11,324.32
2596,-460.14,325.9
2602,-462.16,327.48
2608,-464.19,328.83
2614,-466.22,330.41
2621,-468.24,331.76
2627,-470.27,333.11
2634,-472.3,334.23
2640,-474.32,335.59
2646,-476.58,336.94
2652,-478.6,338.29
2659,-480.63,339.86
2665,-482.66,341.22
2672,-484.68,342.79
2678,-486.71,344.14
2684,-488.74,345.72
2690,-490.77,347.07
2696,-492.79,348.2
2703,-494.82,349.55
2710,-496.85,350.9
2716,-498.87,352.25
2722,-500.9,353.6
2728,-502.93,354.95
2734,-504.73,356.08
2740,-506.76,357.43
2748,-508.78,358.78
2754,-510.81,360.14
2760,-512.84,361.71
2766,-514.86,363.06
2772,-516.89,364.19
2779,-518.92,365.32
2785,-520.95,366.67
2792,-522.97,367.57
2798,-525,368.69
2804,-527.03,369.82
2810,-529.05,370.72
2817,-531.08,371.85
2823,-533.11,372.97
2830,-534.91,374.32
2836,-537.16,375.45
2842,-539.19,376.58
2848,-541.22,377.7
2855,-543.24,378.83
2861,-545.27,379.73
2867,-547.3,380.63
2874,-549.32,381.76
2880,-551.13,382.66
2886,-553.15,383.78
2893,-555.18,384.68
2899,-557.21,385.81
2905,-559.23,386.71
2911,-561.26,387.84
2918,-563.29,388.74
2924,-565.32,389.86
2931,-567.34,390.99
2937,-569.37,392.12
2943,-571.4,393.24
2949,-573.42,394.14
2955,-575.45,395.27
2962,-577.48,396.4
2969,-579.28,397.52
2975,-581.31,398.65
2981,-583.33,399.77
2987,-585.36,400.9
2993,-587.61,402.03
3000,-589.64,403.38
3007,-591.67,404.5
3013,-593.69,405.63
3019,-595.72,406.98
3025,-597.52,408.11
3031,-599.55,409.46
3038,-601.58,410.59
3045,-603.6,411.71
3051,-605.63,413.06
3057,-607.88,414.19
3063,-609.91,415.32
3069,-611.94,416.67
3076,-613.96,418.02
3082,-616.22,419.14
3089,-618.24,420.5
3095,-620.27,421.85
3101,-622.3,423.2
3107,-624.32,424.55
3114,-626.35,425.9
3120,-628.38,427.25
3126,-630.63,428.6
3133,-632.66,429.95
3139,-634.68,431.31
3145,-636.71,432.66
3152,-638.74,434.01
3158,-640.77,435.36
3164,-642.79,436.71
3171,-644.82,438.06
3177,-647.07,439.41
3183,-649.1,440.77
3190,-651.13,442.12
3196,-653.15,443.47
3202,-655.18,444.82
3208,-657.21,446.4
3215,-659.23,447.75
3222,-661.49,449.1
3228,-663.51,450.45
3234,-665.54,451.8
3240,-667.57,453.15
3246,-669.59,454.73
3252,-671.62,456.08
3260,-673.65,457.66
3266,-675.68,459.01
3272,-677.7,460.59
3278,-679.95,461.94
3284,-681.98,463.29
3290,-684.01,464.64
3297,-685.81,465.99
3304,-687.84,467.34
3310,-689.86,468.92
3316,-691.67,470.5
3322,-693.69,472.07
3328,-695.5,473.42
3335,-697.52,475
3342,-699.55,476.35
3348,-701.58,477.7
3354,-703.38,479.05
3360,-705.41,480.41
3366,-707.43,481.76
3373,-709.23,483.33
3379,-711.49,484.68
3386,-713.29,486.26
3392,-715.32,487.61
3398,-717.12,489.19
3405,-719.14,490.54
3411,-720.95,491.89
3417,-722.97,493.47
3423,-724.77,494.82
3430,-726.58,496.4
3436,-728.6,497.75
3443,-730.41,499.1
3449,-732.21,500.45
3455,-734.23,501.8
3461,-736.04,503.38
3467,-737.84,504.73
3474,-740.09,506.08
3481,-741.89,507.43
3487,-743.69,508.78
3493,-745.72,510.36
3499,-747.52,511.71
3505,-749.55,513.29
3512,-751.35,514.64
3519,-753.38,515.99
3525,-755.18,517.57
3531,-757.21,518.92
3537,-759.23,520.27
3543,-761.49,521.62
3549,-763.29,523.2
3557,-765.32,524.55
3563,-767.34,525.9
3569,-769.37,527.25
3575,-771.17,528.6
3581,-773.2,529.95
3587,-775,531.31
3594,-777.03,532.43
3601,-778.83,533.78
3607,-780.86,534.91
3613,-782.66,536.04
3619,-784.68,537.39
3625,-786.71,538.74
3632,-788.74,540.09
3638,-790.77,541.22
3645,-792.79,542.57
3651,-794.82,543.47
3657,-796.85,544.59
3664,-798.87,545.5
3670,-800.9,546.62
3676,-802.7,547.75
3683,-804.73,548.87
3689,-806.53,550
3695,-808.56,551.35
3702,-810.59,552.48
3708,-812.61,553.38
3714,-814.64,554.28
3720,-816.67,555.41
3727,-818.69,556.31
3733,-820.72,557.43
3740,-822.75,558.33
3746,-824.77,559.46
3752,-826.8,560.36
3758,-828.83,561.49
3764,-830.86,562.39
3771,-832.88,563.51
3778,-835.14,564.64
3784,-837.16,565.54
3790,-839.19,566.67
3796,-841.22,567.57
3802,-843.24,568.47
3809,-845.27,569.37
3816,-847.3,570.27
3822,-849.32,571.4
3828,-851.13,572.3
3834,-853.15,573.42
3840,-855.18,574.55
3847,-856.98,575.68
3854,-859.01,576.58
3860,-861.04,577.7
3866,-863.06,578.6
3872,-865.09,579.73
3878,-867.12,580.86
3885,-869.37,582.21
3891,-871.4,583.33
3898,-873.42,584.46
3904,-875.45,585.59
3910,-877.48,586.94
3916,-879.28,588.06
3923,-881.31,589.19
3929,-883.33,590.54
3935,-885.36,591.67
3942,-887.39,593.02
3948,-889.41,594.37
3954,-891.22,595.72
3961,-893.24,597.07
3967,-895.27,598.2
3973,-897.3,599.55
3979,-899.32,600.9
3986,-901.35,602.25
3992,-903.38,603.6
